14:20:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:20:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:20:01 [ultranest] [INFO] Explored until L=0.04  
14:20:01 [ultranest] [INFO] Likelihood function evaluations: 400
14:20:01 [ultranest] [INFO] Writing samples and results to disk ...
14:20:01 [ultranest] [INFO] Writing samples and results to disk ... done
14:20:01 [ultranest] [DEBUG] did a run_iter pass!
14:20:01 [ultranest] [INFO]   logZ = 0.01422 +- 0.0001342
14:20:01 [ultranest] [INFO] Effective samples strategy wants to improve: 0.01..0.04 (ESS = 400.0, need >400)
14:20:01 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:20:01 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:20:01 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (69/129 iterations) have 1
14:20:01 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:20:01 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:20:01 [ultranest] [INFO] Widening from 1 to 800 live points before L=0.01...
14:20:01 [ultranest] [INFO] parent value is -inf, so widening roots
14:20:01 [ultranest] [INFO] Widening roots to 800 live points (have 400 already) ...
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [INFO] Exploring (in particular: L=-inf..0.04) ...
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 800.0), (0.037822363585210426, 800.0), (inf, 400.0)]
14:20:01 [ultranest] [DEBUG] iteration=0, ncalls=837, regioncalls=0, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=0.01, Lmax=0.04
14:29:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:43 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:43 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:43 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:43 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:43 [ultranest] [INFO] Explored until L=5e-10  
14:29:43 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:43 [ultranest] [INFO] Writing samples and results to disk ...
14:29:43 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:43 [ultranest] [DEBUG] did a run_iter pass!
14:29:43 [ultranest] [INFO]   logZ = 1.302e-11 +- 1.678e-12
14:29:43 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:43 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:29:43 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:43 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (160/307 iterations) have 1
14:29:43 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:43 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:43 [ultranest] [INFO] done iterating.
14:29:43 [ultranest] [DEBUG] Making run plot ... 
14:29:44 [ultranest] [DEBUG] Making run plot ... done
14:29:44 [ultranest] [DEBUG] Making corner plot ...
14:29:44 [ultranest] [DEBUG] Making corner plot ... done
14:29:46 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:46 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:46 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:46 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:46 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:46 [ultranest] [INFO] Explored until L=6e-10  
14:29:46 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:46 [ultranest] [INFO] Writing samples and results to disk ...
14:29:46 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:46 [ultranest] [DEBUG] did a run_iter pass!
14:29:46 [ultranest] [INFO]   logZ = 1.388e-11 +- 1.921e-12
14:29:46 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:46 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:29:46 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:46 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (114/219 iterations) have 1
14:29:46 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:46 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:46 [ultranest] [INFO] done iterating.
14:29:46 [ultranest] [DEBUG] Making run plot ... 
14:29:47 [ultranest] [DEBUG] Making run plot ... done
14:29:47 [ultranest] [DEBUG] Making corner plot ...
14:29:47 [ultranest] [DEBUG] Making corner plot ... done
14:29:49 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:49 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:49 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:49 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:49 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:49 [ultranest] [INFO] Explored until L=5e-10  
14:29:49 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:50 [ultranest] [INFO] Writing samples and results to disk ...
14:29:50 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:50 [ultranest] [DEBUG] did a run_iter pass!
14:29:50 [ultranest] [INFO]   logZ = 1.374e-11 +- 1.824e-12
14:29:50 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:50 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.04 nat, need <0.50 nat)
14:29:50 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:50 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (25/44 iterations) have 1
14:29:50 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:50 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:50 [ultranest] [INFO] done iterating.
14:29:50 [ultranest] [DEBUG] Making run plot ... 
14:29:50 [ultranest] [DEBUG] Making run plot ... done
14:29:50 [ultranest] [DEBUG] Making corner plot ...
14:29:50 [ultranest] [DEBUG] Making corner plot ... done
14:29:52 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:52 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:53 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:53 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:53 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:53 [ultranest] [INFO] Explored until L=6e-10  
14:29:53 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:53 [ultranest] [INFO] Writing samples and results to disk ...
14:29:53 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:53 [ultranest] [DEBUG] did a run_iter pass!
14:29:53 [ultranest] [INFO]   logZ = 1.456e-11 +- 2.128e-12
14:29:53 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:53 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.44+-0.05 nat, need <0.50 nat)
14:29:53 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:53 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (103/203 iterations) have 1
14:29:53 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:53 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:53 [ultranest] [INFO] done iterating.
14:29:53 [ultranest] [DEBUG] Making run plot ... 
14:29:53 [ultranest] [DEBUG] Making run plot ... done
14:29:53 [ultranest] [DEBUG] Making corner plot ...
14:29:53 [ultranest] [DEBUG] Making corner plot ... done
14:29:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:55 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:56 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:56 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:56 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:56 [ultranest] [INFO] Explored until L=4e-10  
14:29:56 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:56 [ultranest] [INFO] Writing samples and results to disk ...
14:29:56 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:56 [ultranest] [DEBUG] did a run_iter pass!
14:29:56 [ultranest] [INFO]   logZ = 1.247e-11 +- 1.814e-12
14:29:56 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:56 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.06 nat, need <0.50 nat)
14:29:56 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:56 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (179/342 iterations) have 1
14:29:56 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:56 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:56 [ultranest] [INFO] done iterating.
14:29:56 [ultranest] [DEBUG] Making run plot ... 
14:29:56 [ultranest] [DEBUG] Making run plot ... done
14:29:56 [ultranest] [DEBUG] Making corner plot ...
14:29:56 [ultranest] [DEBUG] Making corner plot ... done
14:29:58 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:29:58 [ultranest] [INFO] Sampling 400 live points from prior ...
14:29:58 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:29:58 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:29:58 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:29:58 [ultranest] [INFO] Explored until L=5e-10  
14:29:58 [ultranest] [INFO] Likelihood function evaluations: 400
14:29:59 [ultranest] [INFO] Writing samples and results to disk ...
14:29:59 [ultranest] [INFO] Writing samples and results to disk ... done
14:29:59 [ultranest] [DEBUG] did a run_iter pass!
14:29:59 [ultranest] [INFO]   logZ = 1.094e-11 +- 1.643e-12
14:29:59 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:29:59 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:29:59 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:29:59 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (111/213 iterations) have 1
14:29:59 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:29:59 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:29:59 [ultranest] [INFO] done iterating.
14:29:59 [ultranest] [DEBUG] Making run plot ... 
14:29:59 [ultranest] [DEBUG] Making run plot ... done
14:29:59 [ultranest] [DEBUG] Making corner plot ...
14:29:59 [ultranest] [DEBUG] Making corner plot ... done
14:30:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:02 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:30:02 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:30:02 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:30:02 [ultranest] [INFO] Explored until L=6e-10  
14:30:02 [ultranest] [INFO] Likelihood function evaluations: 400
14:30:02 [ultranest] [INFO] Writing samples and results to disk ...
14:30:02 [ultranest] [INFO] Writing samples and results to disk ... done
14:30:02 [ultranest] [DEBUG] did a run_iter pass!
14:30:02 [ultranest] [INFO]   logZ = 8.903e-12 +- 1.714e-12
14:30:02 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:30:02 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:30:02 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:30:02 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (47/86 iterations) have 1
14:30:02 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:30:02 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:30:02 [ultranest] [INFO] done iterating.
14:30:02 [ultranest] [DEBUG] Making run plot ... 
14:30:02 [ultranest] [DEBUG] Making run plot ... done
14:30:02 [ultranest] [DEBUG] Making corner plot ...
14:30:02 [ultranest] [DEBUG] Making corner plot ... done
14:30:04 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:04 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:05 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:30:05 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:30:05 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:30:05 [ultranest] [INFO] Explored until L=6e-10  
14:30:05 [ultranest] [INFO] Likelihood function evaluations: 400
14:30:05 [ultranest] [INFO] Writing samples and results to disk ...
14:30:05 [ultranest] [INFO] Writing samples and results to disk ... done
14:30:05 [ultranest] [DEBUG] did a run_iter pass!
14:30:05 [ultranest] [INFO]   logZ = 1.53e-11 +- 1.987e-12
14:30:05 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:30:05 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.06 nat, need <0.50 nat)
14:30:05 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:30:05 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (141/272 iterations) have 1
14:30:05 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:30:05 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:30:05 [ultranest] [INFO] done iterating.
14:30:05 [ultranest] [DEBUG] Making run plot ... 
14:30:05 [ultranest] [DEBUG] Making run plot ... done
14:30:05 [ultranest] [DEBUG] Making corner plot ...
14:30:05 [ultranest] [DEBUG] Making corner plot ... done
14:30:07 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:07 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:07 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:30:07 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:30:07 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:30:07 [ultranest] [INFO] Explored until L=6e-10  
14:30:07 [ultranest] [INFO] Likelihood function evaluations: 400
14:30:07 [ultranest] [INFO] Writing samples and results to disk ...
14:30:07 [ultranest] [INFO] Writing samples and results to disk ... done
14:30:07 [ultranest] [DEBUG] did a run_iter pass!
14:30:07 [ultranest] [INFO]   logZ = 1.338e-11 +- 2.618e-12
14:30:07 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:30:07 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.06 nat, need <0.50 nat)
14:30:07 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:30:07 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (199/369 iterations) have 1
14:30:07 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:30:07 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:30:07 [ultranest] [INFO] done iterating.
14:30:07 [ultranest] [DEBUG] Making run plot ... 
14:30:08 [ultranest] [DEBUG] Making run plot ... done
14:30:08 [ultranest] [DEBUG] Making corner plot ...
14:30:08 [ultranest] [DEBUG] Making corner plot ... done
14:30:31 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:31 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:32 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:30:32 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:30:32 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:30:32 [ultranest] [INFO] Explored until L=4e-10  
14:30:32 [ultranest] [INFO] Likelihood function evaluations: 400
14:30:32 [ultranest] [INFO] Writing samples and results to disk ...
14:30:32 [ultranest] [INFO] Writing samples and results to disk ... done
14:30:32 [ultranest] [DEBUG] did a run_iter pass!
14:30:32 [ultranest] [INFO]   logZ = 1.141e-11 +- 1.881e-12
14:30:32 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:30:32 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:30:32 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:30:32 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (15/30 iterations) have 1
14:30:32 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:30:32 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:30:32 [ultranest] [INFO] done iterating.
14:30:32 [ultranest] [DEBUG] Making run plot ... 
14:30:32 [ultranest] [DEBUG] Making run plot ... done
14:30:32 [ultranest] [DEBUG] Making corner plot ...
14:30:33 [ultranest] [DEBUG] Making corner plot ... done
14:30:35 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:35 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:35 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:30:35 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:30:35 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:30:35 [ultranest] [INFO] Explored until L=7e-10  
14:30:35 [ultranest] [INFO] Likelihood function evaluations: 400
14:30:35 [ultranest] [INFO] Writing samples and results to disk ...
14:30:35 [ultranest] [INFO] Writing samples and results to disk ... done
14:30:35 [ultranest] [DEBUG] did a run_iter pass!
14:30:35 [ultranest] [INFO]   logZ = 1.854e-11 +- 3.084e-12
14:30:35 [ultranest] [INFO] Effective samples strategy satisfied (ESS = 400.0, need >400)
14:30:35 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.45+-0.07 nat, need <0.50 nat)
14:30:35 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:30:35 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (84/161 iterations) have 1
14:30:35 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:30:35 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:30:35 [ultranest] [INFO] done iterating.
14:30:35 [ultranest] [DEBUG] Making run plot ... 
14:30:35 [ultranest] [DEBUG] Making run plot ... done
14:30:35 [ultranest] [DEBUG] Making corner plot ...
14:30:36 [ultranest] [DEBUG] Making corner plot ... done
14:30:38 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:30:38 [ultranest] [INFO] Sampling 400 live points from prior ...
14:30:38 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
